Created-At,From-User,From-User-Id,To-User,To-User-Id,Language,Source,Text,Retweet-Count,Id,Score,Scoring String,Negativity,Positivity,Uncovered Tokens,Total Tokens,sentiment,confidence(neutral),confidence(negative),confidence(positive),prediction(sentiment)
2023-02-22 01:15:19,allah habibi,1605874064492330000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @A3RBET: Cricket - ICC T20 World Cup Women

South Africa vs Bangladesh

?? Under 259.5
?? 1.83
?? 5 Units

#GamblingTwitter #SportsBetting…",2.0,1628111139518420000.0,.0,,.0,.0,33.0,33.0,neutral,1.0,.0,.0,neutral
2023-02-22 00:48:31,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>",RT @frank_parente: @colinb82699 Stop betting on cricket,1.0,1628104398558620000.0,-.3,stop (-0.31),.3,.0,10.0,11.0,negative,.0,1.0,.0,negative
2023-02-22 00:48:26,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @betrich888999: ?Betrich?
??You can’t miss this best opportunity??

??Be your own BOSS and make your own MONEY??
https://t.co/pLEbuJoWuW

#B…",1.0,1628104375821270000.0,.7,miss (-0.15)  best (0.82),.2,.8,28.0,30.0,positive,.0,.0,1.0,positive
2023-02-22 00:26:46,Betrich,1620789034376200000.0,,-1.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","?Betrich?
??You can’t miss this best opportunity??

??Be your own BOSS and make your own MONEY??
https://t.co/pLEbuJoWuW

#BetRich | #Betrich | #betrich | #cricket | #Onlinecasino | #baccarat | #roulette | #poker | #slots | #betting | https://t.co/UMcrTIBKtx",1.0,1628098922802740000.0,.7,miss (-0.15)  best (0.82),.2,.8,68.0,70.0,positive,.0,.0,1.0,positive
2023-02-22 00:23:05,Nagaprasad,1127340073672780000.0,Tushar_KN,1366625128834950000.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Tushar_KN Cinema cricket politics no use for india world only business Mafia drugs hypocrisy nepotism betting gambling need jobs for youth need change reforms PPP model not corruption crimes fraudulent activities,.0,1628097996641690000.0,-.9,no (-0.31)  fraudulent (-0.56),.9,.0,31.0,33.0,negative,.0,1.0,.0,negative
2023-02-22 00:08:03,Frank Parente,2944252152.0,colinb82699,842368153.0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@colinb82699 Stop betting on cricket,1.0,1628094210787120000.0,-.3,stop (-0.31),.3,.0,5.0,6.0,negative,.0,1.0,.0,negative
2023-02-21 23:48:33,India Bets,836864040240562000.0,,-1.0,mr,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @Dainik_Prabhat: PSL 2023 : ??? ???? ????? ??????????? ?????; ????????? ??????? ???? ?????? ???? ?????
#Betting #PCB
https://t.co/Vb8AHr…",1.0,1628089303547930000.0,.0,,.0,.0,31.0,31.0,neutral,1.0,.0,.0,neutral
2023-02-21 23:48:25,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @A3RBET: Cricket - ICC T20 World Cup Women

South Africa vs Bangladesh

?? Under 259.5
?? 1.83
?? 5 Units

#GamblingTwitter #SportsBetting…",2.0,1628089272149340000.0,.0,,.0,.0,33.0,33.0,neutral,1.0,.0,.0,neutral
2023-02-21 23:00:00,A3RBET ?? Analysis Picks ??,1377112865950230000.0,,-1.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Cricket - ICC T20 World Cup Women

South Africa vs Bangladesh

?? Under 259.5
?? 1.83
?? 5 Units

#GamblingTwitter #SportsBetting #TeamParieur #SportsBet #Betting #FreePicks #A3RBET #SportsBettor

#CricketTwitter #Cricket #WomensCricket #T20WorldCup2023 #SAvBAN

Like + RT https://t.co/D23Myi0xjd",2.0,1628077087566310000.0,.4,like (0.38),.0,.4,62.0,63.0,positive,.0,.0,1.0,positive
2023-02-21 22:50:40,Digital Prabhat,3260801954.0,,-1.0,mr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PSL 2023 : ??? ???? ????? ??????????? ?????; ????????? ??????? ???? ?????? ???? ?????
#Betting #PCB
https://t.co/Vb8AHrIdh3",1.0,1628074738865300000.0,.0,,.0,.0,26.0,26.0,neutral,1.0,.0,.0,neutral
2023-02-21 22:48:39,India Bets,836864040240562000.0,,-1.0,in,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>",RT @kartika64077839: @venkateshprasad @cricketaakash bohot sahi venky bhai...iss views ke bhuke ko bilkul footage mat dena .cricket ke vedi…,1.0,1628074231308120000.0,.0,,.0,.0,27.0,27.0,neutral,1.0,.0,.0,neutral
2023-02-21 22:48:33,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @MS_Dhohi: This @cricketaakash guy is very irritating,from promoting fantasy cricket during live commentary to promoting betting apps in…",3.0,1628074204229780000.0,.3,irritating (-0.51)  promoting (0.38)  promoting (0.38),.5,.8,21.0,24.0,positive,.0,.0,1.0,positive
2023-02-21 22:48:27,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @cardsbetsguru: @bet365  betting on cricket is impossible with your site as market moves so fast specially the over runs and wickets.

H…",1.0,1628074181328830000.0,.0,,.0,.0,29.0,29.0,neutral,1.0,.0,.0,neutral
2023-02-21 22:45:32,juggernautbooks,3322244473.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RevSportz: As he launched his explosive book, A cop in cricket, here is @neerajkumarexcp in discussion with @BoriaMajumdar and @g_rajar…",8.0,1628073448760300000.0,.1,launched (0.13),.0,.1,28.0,29.0,positive,.0,.0,1.0,positive
2023-02-21 22:21:22,The Betting Ranger,1227263449262110000.0,bet365,221769011.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@bet365  betting on cricket is impossible with your site as market moves so fast specially the over runs and wickets.

Have some audit and fix this issue else you will be losing alot of customers",1.0,1628067364905550000.0,-.4,losing (-0.41),.4,.0,38.0,39.0,negative,.0,1.0,.0,negative
2023-02-21 22:11:58,Rahul ????,3250403394.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","This @cricketaakash guy is very irritating,from promoting fantasy cricket during live commentary to promoting betting apps in his YouTube videos and think himself as he is the one who invented cricket. https://t.co/W6RFiYN4Jn",3.0,1628064997866880000.0,.3,irritating (-0.51)  promoting (0.38)  promoting (0.38),.5,.8,37.0,40.0,positive,.0,.0,1.0,positive
2023-02-21 21:48:25,India Bets,836864040240562000.0,,-1.0,in,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @Mohamma51226556: @TeamQuetta Buzdillana Cricket Paish Ki Hy Ab Tak Betting Main Dekty Hy Kia Jhandhy  Gahrho Gy......
Dill Bar Giya @Te…",1.0,1628059072514650000.0,-.8,kia (-0.82),.8,.0,32.0,33.0,negative,.0,1.0,.0,negative
2023-02-21 21:47:12,Mohammad Noor,1179019083712520000.0,TeamQuetta,4405094896.0,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@TeamQuetta Buzdillana Cricket Paish Ki Hy Ab Tak Betting Main Dekty Hy Kia Jhandhy  Gahrho Gy......
Dill Bar Giya @TeamQuetta ka  Esa Buzdillana Cricket Dek Dek Kar",1.0,1628058767915900000.0,-.8,kia (-0.82),.8,.0,36.0,37.0,negative,.0,1.0,.0,negative
2023-02-21 21:43:08,Betting Baba ??,1541126558965850000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BOOM ????

196 hits 198 hit as well ???

Cricket plays 26-4 this is insane run ??
Just keep your notifications on

#GamblingTwitter #CricketTwitter https://t.co/P3muXjMbsr",1.0,1628057742543050000.0,.1,well (0.28)  plays (0.26)  insane (-0.44),.4,.5,33.0,36.0,positive,.0,.0,1.0,positive
2023-02-21 20:48:41,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @RevSportz: As he launched his explosive book, A cop in cricket, here is @neerajkumarexcp in discussion with @BoriaMajumdar and @g_rajar…",8.0,1628044041580430000.0,.1,launched (0.13),.0,.1,28.0,29.0,positive,.0,.0,1.0,positive
2023-02-21 20:47:20,Ashish Merchant,1507026702249360000.0,CricCrazyJohns,743735095308100000.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@CricCrazyJohns @venkateshprasad is best person to replace chetan sharma as selector @BCCI should look into this plan if they want world Cup. But what I feel india make billions through cricket and through betting as well. That's why bcci don't want india to win so betting money gonna distribute,.0,1628043699870660000.0,2.0,best (0.82)  want (0.08)  well (0.28)  want (0.08)  win (0.72),.0,2.0,51.0,56.0,positive,.0,.0,1.0,positive
2023-02-21 20:26:39,Betting Baba ??,1541126558965850000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","England women cricket team's approach is Brutual, they're scoring boundaries for fun and attacking every single ball hope our indian stat padders can learn a thing or two from these women
#T20WorldCup",1.0,1628038493598550000.0,.6,fun (0.59)  attacking (-0.51)  hope (0.49),.5,1.1,33.0,36.0,positive,.0,.0,1.0,positive
2023-02-21 20:20:19,Neeraj Kumar,3151023456.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RevSportz: As he launched his explosive book, A cop in cricket, here is @neerajkumarexcp in discussion with @BoriaMajumdar and @g_rajar…",8.0,1628036902418000000.0,.1,launched (0.13),.0,.1,28.0,29.0,positive,.0,.0,1.0,positive
2023-02-21 20:01:10,Gautam Dhiman,1480791180367430000.0,,-1.0,en,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",RT @sportingbet_sa: ?????? The Proteas Women will need to secure a win against Bangladesh today in order to progress to the #T20WorldCup semis…,1.0,1628032081640200000.0,1.5,secure (0.36)  win (0.72)  progress (0.46),.0,1.5,24.0,27.0,positive,.0,.0,1.0,positive
2023-02-21 20:00:40,Sportingbet,20508598.0,,-1.0,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","?????? The Proteas Women will need to secure a win against Bangladesh today in order to progress to the #T20WorldCup semis!

?? Bet on the do-or-die clash here: https://t.co/WQCVZ5WU0k https://t.co/ghNZYsTfwX",1.0,1628031957094330000.0,-.2,secure (0.36)  win (0.72)  progress (0.46)  bet (-1.00)  die (-0.74),1.7,1.5,41.0,46.0,negative,.0,1.0,.0,negative
2023-02-21 19:51:29,Chiki Sarkar,25482776.0,,-1.0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @RevSportz: As he launched his explosive book, A cop in cricket, here is @neerajkumarexcp in discussion with @BoriaMajumdar and @g_rajar…",8.0,1628029645714240000.0,.1,launched (0.13),.0,.1,28.0,29.0,positive,.0,.0,1.0,positive
2023-02-21 17:48:46,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @freetips: ???????????????????? England vs Pakistan Women Predictions & Tips - Sciver-Brunt to hammer Pakistan

?? Get our preview and betting tips…",1.0,1627998763238160000.0,.0,,.0,.0,28.0,28.0,neutral,1.0,.0,.0,neutral
2023-02-21 17:48:44,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @elevenWin1: PSL Quetta Gladiators vs Lahore Qalandars – Match Prediction & Preview | 2023 Cricket Betting Tips

#PSL #PSL2023 #QuettaGl…",1.0,1627998753864010000.0,.0,,.0,.0,29.0,29.0,neutral,1.0,.0,.0,neutral
2023-02-21 17:48:37,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>",RT @cricketbetting: Quetta Gladiators v Lahore Qalandars PSL Tips: Take on Guptill against pace duo https://t.co/ZwVutOzzLH,2.0,1627998723530790000.0,.0,,.0,.0,24.0,24.0,neutral,1.0,.0,.0,neutral
2023-02-21 17:48:34,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @cricwinner_: Jeeto Har Baazi
Contact Us:- https://t.co/zSMPQBbKsU

#prediction #cricket #cricketlover #match #livematch #followus #data…",1.0,1627998714152290000.0,.0,,.0,.0,33.0,33.0,neutral,1.0,.0,.0,neutral
2023-02-21 17:45:01,Newscurators,1430181193224530000.0,,-1.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Read More: https://t.co/xTVsJdqrau

#psl #cricket #bet #KarachiKings #LahoreQalandars #Muslims #newscurators #pakistan #HBLPSL8 #Hafeez #Turkiye #JusticeforSulaimanBabar #JasonRoy #USDT https://t.co/ZrWmwqWtLX",1.0,1627997820866420000.0,-1.0,bet (-1.00),1.0,.0,43.0,44.0,negative,.0,1.0,.0,negative
2023-02-21 15:57:21,Cric Winner,1625782531974140000.0,,-1.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jeeto Har Baazi
Contact Us:- https://t.co/zSMPQBbKsU

#prediction #cricket #cricketlover #match #livematch #followus #databased #cricwinner #winner #virat #india #data #betting #back #lay #ghoda #jackpot #lose #IPL #bb16 #worldcup #cricketnews https://t.co/LwaMcQ5G7U",1.0,1627970723888370000.0,.3,winner (0.72)  lose (-0.44),.4,.7,62.0,64.0,positive,.0,.0,1.0,positive
2023-02-21 15:56:09,Ed Hawkins,69566782.0,,-1.0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Quetta Gladiators v Lahore Qalandars PSL Tips: Take on Guptill against pace duo https://t.co/ZwVutOzzLH,2.0,1627970422045130000.0,.0,,.0,.0,20.0,20.0,neutral,1.0,.0,.0,neutral
2023-02-21 15:42:03,Cricket News India - Deltin7??????,1539120843930090000.0,,-1.0,en,"<a href=""https://www.semrush.com/"" rel=""nofollow"">Semrush Social Media Tool</a>","PSL Quetta Gladiators vs Lahore Qalandars – Match Prediction & Preview | 2023 Cricket Betting Tips

#PSL #PSL2023 #QuettaGladiators #LahoreQalandars #cricketnews #cricketbetting #cricketprediction #bettingtips

Read more:
https://t.co/1gdeDK1WXH https://t.co/lX7fXr4h7E",1.0,1627966874032960000.0,.0,,.0,.0,51.0,51.0,neutral,1.0,.0,.0,neutral
2023-02-21 14:55:25,Cric Winner,1625782531974140000.0,,-1.0,in,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dil Se Nahi Data Ke Bharose Khelo
Conatct Us :- https://t.co/zSMPQBbKsU

#prediction #cricket #cricketlover #match #livematch #followus #databased #cricwinner #winner #virat #india #data #betting #back #lay #ghoda #jackpot #lose https://t.co/43z1oFSz8O",.0,1627955139129800000.0,.3,winner (0.72)  lose (-0.44),.4,.7,59.0,61.0,positive,.0,.0,1.0,positive
2023-02-21 14:23:03,101$cashfinder,1492097268446640000.0,destinyzee,593806156.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@destinyzee She fell in love with a cricket player now she is betting on a relationship,.0,1627946992621050000.0,.8,love (0.82),.0,.8,16.0,17.0,positive,.0,.0,1.0,positive
2023-02-21 14:21:31,Cricket Betting Tips 7,781044918131290000.0,,-1.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Today's Betting Tips of Tennis & Football, you can check on our Website.....
TENNIS ?? Link ?? - https://t.co/N50l3mVl1n

FOOTBALL ? Link ?? - https://t.co/pOxd7VbG1u

#wtamerida #wta #ATPRioOpen #ATPChallenger #atp #tennisbets #Tennispicks #WTAE https://t.co/5EIiJrINjJ",.0,1627946605537300000.0,.0,,.0,.0,69.0,69.0,neutral,1.0,.0,.0,neutral
2023-02-21 14:07:31,Telecom Asia Sport,1460962370315040000.0,,-1.0,en,"<a href=""https://smmplanner.com"" rel=""nofollow"">SMMplanner</a>","South Africa Women vs Bangladesh Women Predictions, Betting Tips & Odds ?21 February, 2023

https://t.co/2REqbVzmB9 https://t.co/OIZ5bj10Iw",.0,1627943083844180000.0,.0,,.0,.0,30.0,30.0,neutral,1.0,.0,.0,neutral
2023-02-21 13:36:28,Golden Company,1592391736227410000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Join now ????
https://t.co/PHXcAndA5z 

Play cricket ?? & casino ?? & jeeto Dher sare paise. 

Instant Deposit & Withdrawal
GET YOUR ID NOW 

Asia's Top Most Trusted 
Golden Company
License betting company. 

Whatsapp For Any HeLp ????
24*7 support ??
https://t.co/3HZC2j6Tkp https://t.co/dxMqnTw3LN",.0,1627935268094480000.0,2.3,join (0.31)  play (0.36)  withdrawal (0.03)  top (0.21)  trusted (0.54)  help (0.44)  support (0.44),.0,2.3,66.0,73.0,positive,.0,.0,1.0,positive
2023-02-21 13:21:07,world news,927508765494137000.0,,-1.0,en,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>",How to Understand Cricket Betting Odds https://t.co/sEUoaET335,.0,1627931407598210000.0,.0,,.0,.0,11.0,11.0,neutral,1.0,.0,.0,neutral
2023-02-21 12:48:01,Smart Húnk,1428267076293120000.0,majorgauravarya,758859344561570000.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@majorgauravarya Haha,Indian cricket is fake brother ....Focus on what your ex Chief Selector said few days ago ,that performance enhancing drugs/ injections being taken by the Indian players ...+IPL ..it's a league between wealthy Indian business mens for betting ..that's it that's the fact",.0,1627923076150070000.0,.4,haha (0.51)  fake (-0.54)  wealthy (0.38),.5,.9,60.0,63.0,positive,.0,.0,1.0,positive
2023-02-21 12:22:16,mansur ali,1580916814380360000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @cricaffiliate: IPL 2023 Schedule Announced Match Dates & Fixtures, Venues Updated

https://t.co/prGOT8BPCH

#IPL #IPL2023 #IPLBetting #…",2.0,1627916598630850000.0,.0,,.0,.0,32.0,32.0,neutral,1.0,.0,.0,neutral
2023-02-21 12:03:48,mani,916193251517858000.0,CricCrazyJohns,743735095308100000.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@CricCrazyJohns There is no cricket without betting in future...,.0,1627911951115490000.0,-.3,no (-0.31),.3,.0,9.0,10.0,negative,.0,1.0,.0,negative
2023-02-21 11:20:24,Nekraj Cricket Prediction,758255984510894000.0,,-1.0,en,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Lahore Qalandars Vs Quetta Gladiators Cricket Betting Tips, Todays Toss & Match Predictions

https://t.co/ZsKadyP1QE #T20WorldCup",.0,1627901026903770000.0,.0,,.0,.0,24.0,24.0,neutral,1.0,.0,.0,neutral
2023-02-21 11:08:04,Riya Akther | Endblock.io,1401051307822130000.0,0xCrickDAO,1511386925353080000.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@0xCrickDAO CrickDAO is an attempt to bring cricket to the global map of fantasy sports. CrickDAO are not trying to imitate any of the major sports betting platforms.
#10kClub #Cricket #NFTs #CrickDAO https://t.co/y8712DvFGS",.0,1627897925023170000.0,.0,,.0,.0,45.0,45.0,neutral,1.0,.0,.0,neutral
2023-02-21 08:50:37,Sambasivam,28709006.0,johnwright15,301348759.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@johnwright15 Considering Indian team record in ICC tournament won be surprised India loosing even if it play with Namibia in Knockout match @BCCI hey who cares money flows v Will underplay & support useless cricketers like KL. Who said betting gone in cricket? Create hype loose make millions,.0,1627863334354840000.0,2.1,won (0.69)  surprised (0.23)  play (0.36)  cares (0.51)  support (0.44)  useless (-0.46)  like (0.38)  create (0.28)  loose (-0.33),.8,2.9,44.0,53.0,positive,.0,.0,1.0,positive
2023-02-21 07:03:49,Dark Skin Keith Sweat,1485271484910160000.0,,-1.0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I knew there was a gambling problem in America when I saw niggas betting on Pakistan cricket team during the pandemic.,.0,1627836456164290000.0,-.8,problem (-0.44)  niggas (-0.36),.8,.0,19.0,21.0,negative,.0,1.0,.0,negative
2023-02-21 06:44:34,Love,423033791.0,,-1.0,en,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Check out https://t.co/moaGmniuwB

5 BTC sign up bonus / start betting by #bitcoin

Bet with #crypto #bitcoin #bet #aussie #australia #soccer #football #nba #cricket #game #Tuesday #FIFAWorldCup #Qatar2022 https://t.co/cAM9QcLHaH",.0,1627831610807580000.0,-1.4,bonus (0.64)  bet (-1.00)  bet (-1.00),2.0,.6,53.0,56.0,negative,.0,1.0,.0,negative
2023-02-21 04:48:25,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>",RT @CricNewsToday: (Controversy as betting companies sponsor PSL teams) has been published on Online Cricket News - https://t.co/P01NhKzQTJ,1.0,1627802381596470000.0,.0,,.0,.0,28.0,28.0,neutral,1.0,.0,.0,neutral
2023-02-21 04:20:17,www.Cric.News,1198396703193350000.0,,-1.0,en,"<a href=""https://cric.news"" rel=""nofollow"">Cric.News</a>",(Controversy as betting companies sponsor PSL teams) has been published on Online Cricket News - https://t.co/P01NhKzQTJ,1.0,1627795301934180000.0,.0,,.0,.0,24.0,24.0,neutral,1.0,.0,.0,neutral
2023-02-20 22:48:25,India Bets,836864040240562000.0,,-1.0,hi,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @punjabkesari: ???????? ??????? ?? ???????, PSL ????????????? ?? ???? ????????? ???????? ?? ????
https://t.co/pDVNixG0aw

#Cricket #PSL…",1.0,1627711784084810000.0,.0,,.0,.0,28.0,28.0,neutral,1.0,.0,.0,neutral
2023-02-20 22:19:05,Punjab Kesari,80304808.0,,-1.0,hi,"<a href=""http://www.punjabkesari.in"" rel=""nofollow"">poc_tweet_bot</a>","???????? ??????? ?? ???????, PSL ????????????? ?? ???? ????????? ???????? ?? ????
https://t.co/pDVNixG0aw

#Cricket #PSL #CricketNewsHindi https://t.co/yf3AQgxaoP",1.0,1627704400893610000.0,.0,,.0,.0,32.0,32.0,neutral,1.0,.0,.0,neutral
2023-02-20 21:11:59,Fringe Sushant,2987882383.0,,-1.0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @sumitsaurabh: @AkshayModern @BCCI Sarfaraz , Sanju , shikhar , Prithvi shaw , we have pool of talent but we are still betting on a pers…",11.0,1627687516727050000.0,.5,talent (0.46),.0,.5,33.0,34.0,positive,.0,.0,1.0,positive
2023-02-20 20:55:07,CBTF Arnav,3245773160.0,,-1.0,en,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>",Lahore Qalandars vs Quetta Gladiators 10th PSL 2023 Today’s Match Prediction Report & Free Cricket Betting Tips CBTF https://t.co/q3V8EQ8VPg,1.0,1627683270249920000.0,.6,free (0.59),.0,.6,23.0,24.0,positive,.0,.0,1.0,positive
2023-02-20 20:48:29,India Bets,836864040240562000.0,,-1.0,tl,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>",RT @dustlandsiren: @AKYOnline Cricket season nadusthunattundi....yelli betting lu yesuko mantri padavi oodina yerroda...,1.0,1627681602955360000.0,.0,,.0,.0,20.0,20.0,neutral,1.0,.0,.0,neutral
2023-02-20 20:48:25,India Bets,836864040240562000.0,,-1.0,und,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>",RT @CricketBettings: https://t.co/16KiPIUKq8 #PSL2023 #PSL8,1.0,1627681585276360000.0,.0,,.0,.0,14.0,14.0,neutral,1.0,.0,.0,neutral
2023-02-20 20:26:30,OnlineCricketBetting,1140488323.0,,-1.0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://t.co/16KiPIUKq8 #PSL2023 #PSL8,1.0,1627676070421070000.0,.0,,.0,.0,10.0,10.0,neutral,1.0,.0,.0,neutral
2023-02-20 19:48:37,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @sports_tak: PSL franchises violate strict Islamic laws, promote surrogate advertisements of betting platforms
#PSL2023 
https://t.co/DX…",1.0,1627666535660630000.0,-.2,violate (-0.56)  promote (0.41),.6,.4,25.0,27.0,negative,.0,1.0,.0,negative
2023-02-20 19:48:31,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @SportsTodayofc: PSL franchises violate strict Islamic laws, promote surrogate advertisements of betting platforms
#PSL2023 
https://t.c…",1.0,1627666513250350000.0,-.2,violate (-0.56)  promote (0.41),.6,.4,23.0,25.0,negative,.0,1.0,.0,negative
2023-02-20 19:48:25,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>",RT @me_smartest: @phadke_shilpa @BCCI @JayShah Why can't u watch in the comfort of ur own home? U think cricket is still a sport??? It's a…,1.0,1627666486574580000.0,1.2,smartest (0.77)  comfort (0.38),.0,1.2,36.0,38.0,positive,.0,.0,1.0,positive
2023-02-20 19:32:32,Bharat Gandhi,2296421340.0,phadke_shilpa,700664176067228000.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@phadke_shilpa @BCCI @JayShah Why can't u watch in the comfort of ur own home? U think cricket is still a sport??? It's a betting game now and maybe some entertainment but nothing sporty about it anymore.,1.0,1627662490116190000.0,.8,comfort (0.38)  entertainment (0.46),.0,.8,44.0,46.0,positive,.0,.0,1.0,positive
2023-02-20 19:00:26,Yasir Shaikh,4580482577.0,,-1.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @iRashidLatif68: Asif Afridi banned from all cricket for two years! On one hand, players are banned for corruption but betting companies…",175.0,1627654409864740000.0,-.5,banned (-0.51)  hand (0.56)  banned (-0.51),1.0,.6,23.0,26.0,negative,.0,1.0,.0,negative
2023-02-20 18:48:30,India Bets,836864040240562000.0,,-1.0,in,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @cricwinner_: Ab Jeetna Asaan
Contact Us- https://t.co/zSMPQBbKsU

#prediction #cricket #cricketlover #match #livematch #followus #datab…",1.0,1627651407372490000.0,.0,,.0,.0,32.0,32.0,neutral,1.0,.0,.0,neutral
2023-02-20 18:48:28,India Bets,836864040240562000.0,,-1.0,hi,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @cricwinner_: Ghoda Udega Ya Nahi..
Kaun Batayega? Data
https://t.co/zSMPQBbKsU

#prediction #cricket #cricketlover #match #livematch #f…",1.0,1627651397259780000.0,.0,,.0,.0,34.0,34.0,neutral,1.0,.0,.0,neutral
